siparis_id,tarih,musteri_id,urun_id,adet,liste_fiyati,kupon_kodu,indirim_tutari,odenen_tutar,kanal,bolge,musteriden_alinan_kargo,kargo_maliyeti
S100177,2026-03-04,M10169,U605,1,890.00,,0.00,890.00,instagram,Güneydoğu Anadolu,0.00,0.00
S100178,2026-03-04,M10170,U303,1,1290.00,,0.00,1290.00,organik,Marmara,0.00,105.93
S100179,2026-03-04,M10171,U408,1,690.00,,0.00,690.00,google,İç Anadolu,139.00,104.18
S100180,2026-03-04,M10172,U103,1,3290.00,,0.00,3290.00,organik,Karadeniz,0.00,134.11
S100180,2026-03-04,M10172,U601,1,1290.00,,0.00,1290.00,organik,Karadeniz,0.00,0.00
S100181,2026-03-04,M10173,U602,1,290.00,,0.00,290.00,organik,Karadeniz,139.00,132.71
S100182,2026-03-04,M10174,U101,1,5490.00,,0.00,5490.00,organik,Ege,0.00,108.96
S100183,2026-03-04,M10175,U502,1,790.00,HOSGELDIN30,237.00,553.00,organik,Marmara,0.00,103.85
S100183,2026-03-04,M10175,U205,1,1290.00,HOSGELDIN30,387.00,903.00,organik,Marmara,0.00,0.00
S100184,2026-03-04,M10176,U306,1,690.00,,0.00,690.00,google,Akdeniz,139.00,114.80
S100185,2026-03-04,M10177,U408,2,690.00,,0.00,1380.00,google,Marmara,0.00,102.69
S100186,2026-03-04,M10178,U101,1,5490.00,HOSGELDIN30,1647.00,3843.00,instagram,İç Anadolu,0.00,133.64
S100186,2026-03-04,M10178,U306,1,690.00,HOSGELDIN30,207.00,483.00,instagram,İç Anadolu,0.00,0.00
S100186,2026-03-04,M10178,U104,1,2490.00,HOSGELDIN30,747.00,1743.00,instagram,İç Anadolu,0.00,0.00
S100187,2026-03-04,M10179,U405,3,1190.00,HOSGELDIN30,1071.00,2499.00,organik,Marmara,0.00,97.40
S100188,2026-03-04,M10180,U204,1,2290.00,HOSGELDIN30,687.00,1603.00,organik,Marmara,0.00,106.17
S100188,2026-03-04,M10180,U503,2,590.00,HOSGELDIN30,354.00,826.00,organik,Marmara,0.00,0.00
S100189,2026-03-04,M10181,U304,2,2490.00,,0.00,4980.00,google,Ege,0.00,119.81
S100189,2026-03-04,M10181,U106,1,3990.00,,0.00,3990.00,google,Ege,0.00,0.00
S100189,2026-03-04,M10181,U506,1,890.00,,0.00,890.00,google,Ege,0.00,0.00
S100190,2026-03-04,M10182,U301,1,2190.00,HOSGELDIN30,657.00,1533.00,organik,Marmara,0.00,93.62
S100191,2026-03-04,M10183,U605,1,890.00,,0.00,890.00,google,Ege,0.00,109.07
S100192,2026-03-04,M10184,U102,2,8900.00,,0.00,17800.00,organik,Akdeniz,0.00,127.61
S100193,2026-03-04,M10185,U305,1,1690.00,,0.00,1690.00,instagram,Akdeniz,0.00,118.55
S100193,2026-03-04,M10185,U603,3,390.00,,0.00,1170.00,instagram,Akdeniz,0.00,0.00
S100194,2026-03-05,M10186,U408,1,690.00,,0.00,690.00,instagram,Akdeniz,0.00,121.95
S100194,2026-03-05,M10186,U206,1,4490.00,,0.00,4490.00,instagram,Akdeniz,0.00,0.00
S100195,2026-03-05,M10187,U206,1,4490.00,,0.00,4490.00,organik,Ege,0.00,132.82
S100195,2026-03-05,M10187,U105,1,1890.00,,0.00,1890.00,organik,Ege,0.00,0.00
S100195,2026-03-05,M10187,U405,1,1190.00,,0.00,1190.00,organik,Ege,0.00,0.00
S100196,2026-03-05,M10188,U101,1,5490.00,,0.00,5490.00,organik,Marmara,0.00,107.31
S100197,2026-03-05,M10189,U503,1,590.00,,0.00,590.00,instagram,Ege,0.00,112.84
S100197,2026-03-05,M10189,U405,1,1190.00,,0.00,1190.00,instagram,Ege,0.00,0.00
S100198,2026-03-05,M10190,U105,1,1890.00,,0.00,1890.00,google,Doğu Anadolu,0.00,184.94
S100199,2026-03-05,M10191,U105,1,1890.00,,0.00,1890.00,google,Ege,0.00,119.57
S100200,2026-03-05,M10192,U405,1,1190.00,,0.00,1190.00,organik,Marmara,0.00,102.78
S100201,2026-03-05,M10193,U105,1,1890.00,,0.00,1890.00,organik,Ege,0.00,106.52
S100202,2026-03-05,M10194,U501,1,1190.00,,0.00,1190.00,google,Marmara,0.00,89.63
S100203,2026-03-05,M10195,U604,2,590.00,HOSGELDIN30,354.00,826.00,google,Marmara,0.00,108.76
S100203,2026-03-05,M10195,U106,1,3990.00,HOSGELDIN30,1197.00,2793.00,google,Marmara,0.00,0.00
S100203,2026-03-05,M10195,U405,1,1190.00,HOSGELDIN30,357.00,833.00,google,Marmara,0.00,0.00
S100204,2026-03-05,M10196,U504,1,490.00,,0.00,490.00,organik,Marmara,139.00,96.16
S100205,2026-03-05,M10197,U604,1,590.00,,0.00,590.00,instagram,Ege,139.00,114.55
S100206,2026-03-05,M10198,U203,1,3990.00,,0.00,3990.00,instagram,Marmara,0.00,89.09
S100207,2026-03-05,M10199,U406,1,990.00,,0.00,990.00,instagram,İç Anadolu,0.00,109.02
S100207,2026-03-05,M10199,U601,1,1290.00,,0.00,1290.00,instagram,İç Anadolu,0.00,0.00
S100208,2026-03-05,M10200,U206,1,4490.00,,0.00,4490.00,google,Karadeniz,0.00,132.90
S100208,2026-03-05,M10200,U303,1,1290.00,,0.00,1290.00,google,Karadeniz,0.00,0.00
S100208,2026-03-05,M10200,U604,2,590.00,,0.00,1180.00,google,Karadeniz,0.00,0.00
S100209,2026-03-05,M10201,U103,1,3290.00,,0.00,3290.00,organik,İç Anadolu,0.00,114.19
S100210,2026-03-05,M10202,U506,1,890.00,,0.00,890.00,organik,Akdeniz,0.00,120.16
S100210,2026-03-05,M10202,U503,1,590.00,,0.00,590.00,organik,Akdeniz,0.00,0.00
S100210,2026-03-05,M10202,U201,1,3490.00,,0.00,3490.00,organik,Akdeniz,0.00,0.00
S100211,2026-03-05,M10203,U601,1,1290.00,,0.00,1290.00,organik,Marmara,0.00,101.63
S100212,2026-03-05,M10204,U502,1,790.00,,0.00,790.00,google,Akdeniz,0.00,129.00
S100213,2026-03-05,M10205,U303,1,1290.00,,0.00,1290.00,organik,Ege,0.00,113.58
S100213,2026-03-05,M10205,U406,1,990.00,,0.00,990.00,organik,Ege,0.00,0.00
S100214,2026-03-05,M10206,U105,1,1890.00,,0.00,1890.00,google,Marmara,0.00,103.57
S100215,2026-03-05,M10207,U408,1,690.00,,0.00,690.00,organik,İç Anadolu,139.00,125.06
S100216,2026-03-05,M10208,U103,1,3290.00,,0.00,3290.00,google,Marmara,0.00,106.50
S100217,2026-03-05,M10209,U104,2,2490.00,,0.00,4980.00,organik,Akdeniz,0.00,131.85
S100217,2026-03-05,M10209,U205,1,1290.00,,0.00,1290.00,organik,Akdeniz,0.00,0.00
S100218,2026-03-05,M10210,U204,1,2290.00,,0.00,2290.00,google,Marmara,0.00,90.76
S100219,2026-03-05,M10211,U506,1,890.00,,0.00,890.00,google,Marmara,0.00,97.43
S100219,2026-03-05,M10211,U603,1,390.00,,0.00,390.00,google,Marmara,0.00,0.00
S100219,2026-03-05,M10211,U602,1,290.00,,0.00,290.00,google,Marmara,0.00,0.00
S100220,2026-03-05,M10212,U103,1,3290.00,,0.00,3290.00,organik,Marmara,0.00,95.17
S100220,2026-03-05,M10212,U304,1,2490.00,,0.00,2490.00,organik,Marmara,0.00,0.00
S100221,2026-03-05,M10213,U604,2,590.00,,0.00,1180.00,organik,Ege,0.00,123.28
S100221,2026-03-05,M10213,U501,1,1190.00,,0.00,1190.00,organik,Ege,0.00,0.00
S100221,2026-03-05,M10213,U602,2,290.00,,0.00,580.00,organik,Ege,0.00,0.00
S100222,2026-03-05,M10214,U104,1,2490.00,,0.00,2490.00,organik,İç Anadolu,0.00,114.15
S100223,2026-03-05,M10215,U103,1,3290.00,,0.00,3290.00,instagram,Doğu Anadolu,0.00,200.94
S100224,2026-03-05,M10216,U501,1,1190.00,,0.00,1190.00,organik,Marmara,0.00,110.31
S100224,2026-03-05,M10216,U406,1,990.00,,0.00,990.00,organik,Marmara,0.00,0.00
S100224,2026-03-05,M10216,U101,2,5490.00,,0.00,10980.00,organik,Marmara,0.00,0.00
S100225,2026-03-05,M10217,U604,1,590.00,,0.00,590.00,google,İç Anadolu,0.00,118.11
S100225,2026-03-05,M10217,U404,2,1490.00,,0.00,2980.00,google,İç Anadolu,0.00,0.00
S100225,2026-03-05,M10217,U102,1,8900.00,,0.00,8900.00,google,İç Anadolu,0.00,0.00
S100226,2026-03-05,M10218,U501,1,1190.00,,0.00,1190.00,google,Akdeniz,0.00,126.69
S100227,2026-03-05,M10219,U103,1,3290.00,,0.00,3290.00,organik,Marmara,0.00,101.82
S100228,2026-03-05,M10220,U407,1,1690.00,HOSGELDIN30,507.00,1183.00,organik,Karadeniz,0.00,146.35
S100228,2026-03-05,M10220,U103,1,3290.00,HOSGELDIN30,987.00,2303.00,organik,Karadeniz,0.00,0.00
S100229,2026-03-05,M10221,U501,1,1190.00,,0.00,1190.00,google,Doğu Anadolu,0.00,177.06
S100230,2026-03-05,M10222,U204,1,2290.00,,0.00,2290.00,instagram,Akdeniz,0.00,127.88
S100230,2026-03-05,M10222,U601,1,1290.00,,0.00,1290.00,instagram,Akdeniz,0.00,0.00
S100230,2026-03-05,M10222,U105,1,1890.00,,0.00,1890.00,instagram,Akdeniz,0.00,0.00
S100231,2026-03-05,M10223,U303,1,1290.00,,0.00,1290.00,instagram,Marmara,0.00,91.75
S100232,2026-03-05,M10224,U602,1,290.00,,0.00,290.00,instagram,Ege,139.00,112.68
S100233,2026-03-05,M10225,U101,1,5490.00,,0.00,5490.00,google,Ege,0.00,118.58
S100234,2026-03-06,M10226,U104,1,2490.00,HOSGELDIN30,747.00,1743.00,google,İç Anadolu,0.00,115.53
S100235,2026-03-06,M10227,U401,1,6990.00,,0.00,6990.00,organik,Marmara,0.00,105.22
S100235,2026-03-06,M10227,U207,1,5490.00,,0.00,5490.00,organik,Marmara,0.00,0.00
S100235,2026-03-06,M10227,U107,1,6490.00,,0.00,6490.00,organik,Marmara,0.00,0.00
S100236,2026-03-06,M10228,U606,2,490.00,,0.00,980.00,google,Akdeniz,0.00,121.14
S100237,2026-03-06,M10229,U604,1,590.00,,0.00,590.00,google,İç Anadolu,0.00,114.11
S100237,2026-03-06,M10229,U102,1,8900.00,,0.00,8900.00,google,İç Anadolu,0.00,0.00
S100237,2026-03-06,M10229,U301,1,2190.00,,0.00,2190.00,google,İç Anadolu,0.00,0.00
S100238,2026-03-06,M10230,U501,1,1190.00,,0.00,1190.00,google,Ege,0.00,103.03
S100239,2026-03-06,M10231,U101,1,5490.00,HOSGELDIN30,1647.00,3843.00,organik,Ege,0.00,111.09
S100240,2026-03-06,M10232,U602,1,290.00,,0.00,290.00,organik,Marmara,0.00,99.45
S100240,2026-03-06,M10232,U502,1,790.00,,0.00,790.00,organik,Marmara,0.00,0.00
S100241,2026-03-06,M10233,U604,2,590.00,,0.00,1180.00,organik,Marmara,0.00,96.25
S100242,2026-03-06,M10234,U504,1,490.00,,0.00,490.00,organik,İç Anadolu,139.00,111.50
S100243,2026-03-06,M10039,U503,1,590.00,,0.00,590.00,organik,Karadeniz,0.00,146.42
S100243,2026-03-06,M10039,U101,1,5490.00,,0.00,5490.00,organik,Karadeniz,0.00,0.00
S100243,2026-03-06,M10039,U103,1,3290.00,,0.00,3290.00,organik,Karadeniz,0.00,0.00
S100244,2026-03-06,M10235,U604,1,590.00,,0.00,590.00,instagram,Doğu Anadolu,0.00,207.38
S100244,2026-03-06,M10235,U105,1,1890.00,,0.00,1890.00,instagram,Doğu Anadolu,0.00,0.00
S100244,2026-03-06,M10235,U405,1,1190.00,,0.00,1190.00,instagram,Doğu Anadolu,0.00,0.00
S100245,2026-03-06,M10236,U601,1,1290.00,,0.00,1290.00,organik,Marmara,0.00,104.11
S100246,2026-03-06,M10237,U408,1,690.00,,0.00,690.00,google,Ege,139.00,114.08
S100247,2026-03-06,M10238,U502,2,790.00,,0.00,1580.00,organik,Marmara,0.00,110.03
S100247,2026-03-06,M10238,U302,1,3690.00,,0.00,3690.00,organik,Marmara,0.00,0.00
S100247,2026-03-06,M10238,U301,1,2190.00,,0.00,2190.00,organik,Marmara,0.00,0.00
S100248,2026-03-06,M10239,U408,1,690.00,,0.00,690.00,organik,Marmara,0.00,99.33
S100248,2026-03-06,M10239,U101,1,5490.00,,0.00,5490.00,organik,Marmara,0.00,0.00
S100249,2026-03-06,M10240,U203,1,3990.00,,0.00,3990.00,organik,Akdeniz,0.00,125.76
S100250,2026-03-06,M10241,U505,1,1390.00,,0.00,1390.00,google,İç Anadolu,0.00,120.43
S100250,2026-03-06,M10241,U602,2,290.00,,0.00,580.00,google,İç Anadolu,0.00,0.00
S100250,2026-03-06,M10241,U502,1,790.00,,0.00,790.00,google,İç Anadolu,0.00,0.00
S100251,2026-03-06,M10242,U205,1,1290.00,,0.00,1290.00,organik,Güneydoğu Anadolu,0.00,188.70
S100252,2026-03-06,M10243,U606,1,490.00,,0.00,490.00,google,Ege,139.00,111.47
S100253,2026-03-06,M10244,U206,1,4490.00,HOSGELDIN30,1347.00,3143.00,organik,Akdeniz,0.00,140.84
S100253,2026-03-06,M10244,U303,1,1290.00,HOSGELDIN30,387.00,903.00,organik,Akdeniz,0.00,0.00
S100253,2026-03-06,M10244,U403,1,2890.00,HOSGELDIN30,867.00,2023.00,organik,Akdeniz,0.00,0.00
S100254,2026-03-06,M10245,U506,1,890.00,,0.00,890.00,organik,Doğu Anadolu,0.00,181.42
S100255,2026-03-06,M10246,U304,1,2490.00,HOSGELDIN30,747.00,1743.00,google,Marmara,0.00,100.05
S100256,2026-03-06,M10247,U605,2,890.00,,0.00,1780.00,organik,Doğu Anadolu,0.00,180.89
S100257,2026-03-06,M10248,U603,1,390.00,HOSGELDIN30,117.00,273.00,google,Karadeniz,0.00,146.76
S100257,2026-03-06,M10248,U506,2,890.00,HOSGELDIN30,534.00,1246.00,google,Karadeniz,0.00,0.00
S100257,2026-03-06,M10248,U602,1,290.00,HOSGELDIN30,87.00,203.00,google,Karadeniz,0.00,0.00
S100258,2026-03-06,M10249,U202,1,2790.00,,0.00,2790.00,instagram,Marmara,0.00,91.34
S100259,2026-03-06,M10250,U601,1,1290.00,,0.00,1290.00,organik,Karadeniz,0.00,129.41
S100259,2026-03-06,M10250,U502,1,790.00,,0.00,790.00,organik,Karadeniz,0.00,0.00
S100260,2026-03-06,M10251,U403,1,2890.00,,0.00,2890.00,organik,Marmara,0.00,95.53
S100261,2026-03-06,M10252,U104,1,2490.00,,0.00,2490.00,instagram,Doğu Anadolu,0.00,200.77
S100262,2026-03-06,M10253,U105,2,1890.00,,0.00,3780.00,instagram,Karadeniz,0.00,141.83
S100263,2026-03-06,M10254,U504,1,490.00,,0.00,490.00,instagram,Marmara,139.00,96.15
S100264,2026-03-06,M10255,U205,1,1290.00,,0.00,1290.00,instagram,Marmara,0.00,94.99
S100265,2026-03-06,M10247,U105,1,1890.00,,0.00,1890.00,instagram,Ege,0.00,108.42
S100266,2026-03-06,M10256,U102,1,8900.00,HOSGELDIN30,2670.00,6230.00,instagram,İç Anadolu,0.00,115.17
S100267,2026-03-06,M10257,U106,1,3990.00,,0.00,3990.00,organik,Marmara,0.00,100.60
S100267,2026-03-06,M10257,U504,1,490.00,,0.00,490.00,organik,Marmara,0.00,0.00
S100268,2026-03-06,M10258,U403,1,2890.00,,0.00,2890.00,instagram,Akdeniz,0.00,121.09
S100269,2026-03-06,M10259,U303,1,1290.00,,0.00,1290.00,eposta,İç Anadolu,0.00,123.93
S100269,2026-03-06,M10259,U403,1,2890.00,,0.00,2890.00,eposta,İç Anadolu,0.00,0.00
S100270,2026-03-06,M10260,U502,2,790.00,,0.00,1580.00,organik,Marmara,0.00,98.12
S100271,2026-03-06,M10261,U303,1,1290.00,,0.00,1290.00,google,Karadeniz,0.00,135.39
S100272,2026-03-06,M10262,U106,1,3990.00,HOSGELDIN30,1197.00,2793.00,google,Ege,0.00,106.61
S100273,2026-03-06,M10263,U107,1,6490.00,,0.00,6490.00,google,Marmara,0.00,104.05
S100274,2026-03-06,M10264,U204,1,2290.00,,0.00,2290.00,instagram,Ege,0.00,104.46
S100275,2026-03-06,M10265,U304,1,2490.00,HOSGELDIN30,747.00,1743.00,instagram,İç Anadolu,0.00,123.72
S100275,2026-03-06,M10265,U101,1,5490.00,HOSGELDIN30,1647.00,3843.00,instagram,İç Anadolu,0.00,0.00
S100276,2026-03-06,M10266,U504,1,490.00,,0.00,490.00,organik,Güneydoğu Anadolu,139.00,162.43
S100277,2026-03-06,M10267,U101,1,5490.00,,0.00,5490.00,instagram,İç Anadolu,0.00,109.02
S100277,2026-03-06,M10267,U303,1,1290.00,,0.00,1290.00,instagram,İç Anadolu,0.00,0.00
S100278,2026-03-06,M10268,U301,1,2190.00,,0.00,2190.00,organik,Ege,0.00,118.47
S100279,2026-03-06,M10269,U105,1,1890.00,,0.00,1890.00,organik,Marmara,0.00,94.28
S100280,2026-03-06,M10270,U102,1,8900.00,HOSGELDIN30,2670.00,6230.00,google,Marmara,0.00,102.49
S100280,2026-03-06,M10270,U501,1,1190.00,HOSGELDIN30,357.00,833.00,google,Marmara,0.00,0.00
S100281,2026-03-07,M10271,U506,2,890.00,,0.00,1780.00,organik,Marmara,0.00,112.80
S100281,2026-03-07,M10271,U604,1,590.00,,0.00,590.00,organik,Marmara,0.00,0.00
S100282,2026-03-07,M10272,U601,2,1290.00,HOSGELDIN30,774.00,1806.00,organik,Marmara,0.00,93.82
S100283,2026-03-07,M10273,U603,1,390.00,,0.00,390.00,instagram,Marmara,139.00,98.31
S100284,2026-03-07,M10274,U302,1,3690.00,,0.00,3690.00,google,Doğu Anadolu,0.00,205.11
S100285,2026-03-07,M10275,U106,1,3990.00,,0.00,3990.00,organik,Ege,0.00,115.68
S100286,2026-03-07,M10276,U106,1,3990.00,,0.00,3990.00,organik,Marmara,0.00,105.00
S100287,2026-03-07,M10277,U202,1,2790.00,HOSGELDIN30,837.00,1953.00,google,Ege,0.00,116.79
S100288,2026-03-07,M10278,U503,1,590.00,,0.00,590.00,organik,Marmara,139.00,96.69
S100289,2026-03-07,M10279,U405,2,1190.00,HOSGELDIN30,714.00,1666.00,instagram,Karadeniz,0.00,138.68
S100290,2026-03-07,M10280,U101,1,5490.00,,0.00,5490.00,organik,Doğu Anadolu,0.00,209.24
S100290,2026-03-07,M10280,U506,1,890.00,,0.00,890.00,organik,Doğu Anadolu,0.00,0.00
S100290,2026-03-07,M10280,U106,1,3990.00,,0.00,3990.00,organik,Doğu Anadolu,0.00,0.00
S100291,2026-03-07,M10281,U104,1,2490.00,,0.00,2490.00,google,Marmara,0.00,99.72
S100292,2026-03-07,M10282,U106,1,3990.00,,0.00,3990.00,organik,İç Anadolu,0.00,121.55
S100293,2026-03-07,M10283,U501,1,1190.00,HOSGELDIN30,357.00,833.00,organik,Marmara,0.00,103.85
S100294,2026-03-07,M10284,U301,1,2190.00,,0.00,2190.00,organik,Marmara,0.00,91.32
S100295,2026-03-07,M10285,U602,1,290.00,,0.00,290.00,google,İç Anadolu,0.00,128.35
S100295,2026-03-07,M10285,U101,1,5490.00,,0.00,5490.00,google,İç Anadolu,0.00,0.00
S100296,2026-03-07,M10286,U305,1,1690.00,,0.00,1690.00,organik,İç Anadolu,0.00,109.06
S100296,2026-03-07,M10286,U106,1,3990.00,,0.00,3990.00,organik,İç Anadolu,0.00,0.00
S100297,2026-03-07,M10287,U304,1,2490.00,,0.00,2490.00,google,Marmara,0.00,89.36
S100298,2026-03-07,M10288,U603,2,390.00,,0.00,780.00,organik,Karadeniz,0.00,128.37
S100299,2026-03-07,M10289,U408,1,690.00,,0.00,690.00,organik,Marmara,139.00,91.35
S100300,2026-03-07,M10290,U405,1,1190.00,,0.00,1190.00,google,Marmara,0.00,93.25
S100300,2026-03-07,M10290,U602,1,290.00,,0.00,290.00,google,Marmara,0.00,0.00
S100301,2026-03-07,M10291,U103,1,3290.00,,0.00,3290.00,google,Marmara,0.00,99.89
S100301,2026-03-07,M10291,U104,1,2490.00,,0.00,2490.00,google,Marmara,0.00,0.00
S100301,2026-03-07,M10291,U603,1,390.00,,0.00,390.00,google,Marmara,0.00,0.00
S100302,2026-03-07,M10292,U105,1,1890.00,,0.00,1890.00,google,Karadeniz,0.00,119.34
S100303,2026-03-07,M10293,U103,1,3290.00,,0.00,3290.00,organik,Marmara,0.00,109.52
S100303,2026-03-07,M10293,U408,1,690.00,,0.00,690.00,organik,Marmara,0.00,0.00
S100304,2026-03-07,M10294,U406,2,990.00,HOSGELDIN30,594.00,1386.00,google,Ege,0.00,113.49
S100305,2026-03-07,M10295,U306,1,690.00,,0.00,690.00,google,Akdeniz,0.00,141.66
S100305,2026-03-07,M10295,U105,1,1890.00,,0.00,1890.00,google,Akdeniz,0.00,0.00
S100305,2026-03-07,M10295,U503,1,590.00,,0.00,590.00,google,Akdeniz,0.00,0.00
S100306,2026-03-07,M10296,U203,1,3990.00,,0.00,3990.00,google,İç Anadolu,0.00,122.82
S100307,2026-03-07,M10297,U602,1,290.00,,0.00,290.00,organik,Akdeniz,139.00,117.07
S100308,2026-03-07,M10298,U107,1,6490.00,,0.00,6490.00,organik,İç Anadolu,0.00,127.37
S100308,2026-03-07,M10298,U104,2,2490.00,,0.00,4980.00,organik,İç Anadolu,0.00,0.00
S100309,2026-03-07,M10299,U503,1,590.00,,0.00,590.00,google,Ege,0.00,126.80
S100309,2026-03-07,M10299,U101,1,5490.00,,0.00,5490.00,google,Ege,0.00,0.00
S100310,2026-03-07,M10300,U602,2,290.00,,0.00,580.00,organik,Ege,0.00,118.01
S100310,2026-03-07,M10300,U407,2,1690.00,,0.00,3380.00,organik,Ege,0.00,0.00
S100311,2026-03-07,M10301,U302,1,3690.00,HOSGELDIN30,1107.00,2583.00,organik,Marmara,0.00,96.36
S100311,2026-03-07,M10301,U207,1,5490.00,HOSGELDIN30,1647.00,3843.00,organik,Marmara,0.00,0.00
S100312,2026-03-07,M10302,U501,2,1190.00,,0.00,2380.00,google,Akdeniz,0.00,121.33
S100312,2026-03-07,M10302,U407,1,1690.00,,0.00,1690.00,google,Akdeniz,0.00,0.00
S100313,2026-03-07,M10125,U404,1,1490.00,,0.00,1490.00,organik,Karadeniz,0.00,129.74
S100314,2026-03-07,M10303,U501,1,1190.00,,0.00,1190.00,organik,Karadeniz,0.00,152.84
S100314,2026-03-07,M10303,U105,1,1890.00,,0.00,1890.00,organik,Karadeniz,0.00,0.00
S100314,2026-03-07,M10303,U104,1,2490.00,,0.00,2490.00,organik,Karadeniz,0.00,0.00
S100315,2026-03-07,M10304,U501,1,1190.00,HOSGELDIN30,357.00,833.00,organik,Marmara,0.00,100.75
S100316,2026-03-07,M10305,U302,1,3690.00,,0.00,3690.00,google,Güneydoğu Anadolu,0.00,179.34
S100317,2026-03-07,M10306,U604,1,590.00,,0.00,590.00,eposta,İç Anadolu,139.00,105.51
S100318,2026-03-07,M10307,U401,1,6990.00,,0.00,6990.00,organik,İç Anadolu,0.00,105.91
S100319,2026-03-07,M10308,U106,1,3990.00,,0.00,3990.00,organik,Akdeniz,0.00,126.13
S100320,2026-03-07,M10309,U305,2,1690.00,,0.00,3380.00,organik,Ege,0.00,107.88
S100320,2026-03-07,M10309,U506,1,890.00,,0.00,890.00,organik,Ege,0.00,0.00
S100321,2026-03-07,M10310,U603,2,390.00,,0.00,780.00,google,Karadeniz,0.00,128.29
S100322,2026-03-07,M10311,U305,1,1690.00,,0.00,1690.00,google,Akdeniz,0.00,115.20
S100323,2026-03-07,M10312,U403,1,2890.00,,0.00,2890.00,organik,Ege,0.00,115.62
S100323,2026-03-07,M10312,U408,2,690.00,,0.00,1380.00,organik,Ege,0.00,0.00
S100323,2026-03-07,M10312,U107,1,6490.00,,0.00,6490.00,organik,Ege,0.00,0.00
S100324,2026-03-07,M10313,U505,1,1390.00,,0.00,1390.00,google,Marmara,0.00,90.69
S100325,2026-03-07,M10314,U405,1,1190.00,,0.00,1190.00,instagram,Marmara,0.00,107.07
S100326,2026-03-07,M10315,U301,1,2190.00,HOSGELDIN30,657.00,1533.00,google,Karadeniz,0.00,138.18
S100326,2026-03-07,M10315,U406,1,990.00,HOSGELDIN30,297.00,693.00,google,Karadeniz,0.00,0.00
S100327,2026-03-07,M10316,U104,1,2490.00,HOSGELDIN30,747.00,1743.00,instagram,Karadeniz,0.00,148.49
S100327,2026-03-07,M10316,U303,1,1290.00,HOSGELDIN30,387.00,903.00,instagram,Karadeniz,0.00,0.00
S100328,2026-03-07,M10317,U602,1,290.00,,0.00,290.00,instagram,Akdeniz,0.00,134.09
S100328,2026-03-07,M10317,U502,2,790.00,,0.00,1580.00,instagram,Akdeniz,0.00,0.00
S100329,2026-03-08,M10318,U504,1,490.00,HOSGELDIN30,147.00,343.00,instagram,İç Anadolu,0.00,137.71
S100329,2026-03-08,M10318,U103,1,3290.00,HOSGELDIN30,987.00,2303.00,instagram,İç Anadolu,0.00,0.00
S100329,2026-03-08,M10318,U101,1,5490.00,HOSGELDIN30,1647.00,3843.00,instagram,İç Anadolu,0.00,0.00
S100330,2026-03-08,M10319,U605,2,890.00,,0.00,1780.00,google,İç Anadolu,0.00,122.23
S100331,2026-03-08,M10320,U502,1,790.00,,0.00,790.00,instagram,İç Anadolu,0.00,133.41
S100331,2026-03-08,M10320,U606,1,490.00,,0.00,490.00,instagram,İç Anadolu,0.00,0.00
S100331,2026-03-08,M10320,U408,1,690.00,,0.00,690.00,instagram,İç Anadolu,0.00,0.00
S100332,2026-03-08,M10321,U506,1,890.00,,0.00,890.00,organik,Marmara,0.00,92.73
S100333,2026-03-08,M10322,U605,2,890.00,HOSGELDIN30,534.00,1246.00,organik,Marmara,0.00,102.55
S100333,2026-03-08,M10322,U107,1,6490.00,HOSGELDIN30,1947.00,4543.00,organik,Marmara,0.00,0.00
S100334,2026-03-08,M10323,U602,1,290.00,,0.00,290.00,instagram,Karadeniz,0.00,142.77
S100334,2026-03-08,M10323,U405,1,1190.00,,0.00,1190.00,instagram,Karadeniz,0.00,0.00
S100334,2026-03-08,M10323,U107,1,6490.00,,0.00,6490.00,instagram,Karadeniz,0.00,0.00
S100335,2026-03-08,M10324,U501,1,1190.00,,0.00,1190.00,google,Akdeniz,0.00,128.42
S100336,2026-03-08,M10325,U601,1,1290.00,,0.00,1290.00,organik,İç Anadolu,0.00,120.22
S100336,2026-03-08,M10325,U303,1,1290.00,,0.00,1290.00,organik,İç Anadolu,0.00,0.00
S100337,2026-03-08,M10326,U405,1,1190.00,,0.00,1190.00,instagram,Marmara,0.00,100.22
S100338,2026-03-08,M10276,U305,1,1690.00,,0.00,1690.00,instagram,Ege,0.00,121.06
S100338,2026-03-08,M10276,U502,1,790.00,,0.00,790.00,instagram,Ege,0.00,0.00
S100338,2026-03-08,M10276,U106,1,3990.00,,0.00,3990.00,instagram,Ege,0.00,0.00
S100339,2026-03-08,M10327,U101,2,5490.00,,0.00,10980.00,organik,Akdeniz,0.00,118.05
S100340,2026-03-08,M10328,U106,1,3990.00,,0.00,3990.00,organik,İç Anadolu,0.00,118.10
S100340,2026-03-08,M10328,U301,1,2190.00,,0.00,2190.00,organik,İç Anadolu,0.00,0.00
S100340,2026-03-08,M10328,U304,1,2490.00,,0.00,2490.00,organik,İç Anadolu,0.00,0.00
S100341,2026-03-08,M10329,U301,1,2190.00,,0.00,2190.00,organik,Karadeniz,0.00,141.91
S100341,2026-03-08,M10329,U504,1,490.00,,0.00,490.00,organik,Karadeniz,0.00,0.00
S100341,2026-03-08,M10329,U408,1,690.00,,0.00,690.00,organik,Karadeniz,0.00,0.00
S100342,2026-03-08,M10330,U601,1,1290.00,,0.00,1290.00,organik,Marmara,0.00,98.56
